archivo,MaxVel_Int1_Sub1,MaxVel_Int1_Sub2,MaxVel_Int1_Sub3,MaxVel_Int2_Sub1,MaxVel_Int2_Sub2,MaxVel_Int2_Sub3,MaxVel_Int3_Sub1,MaxVel_Int3_Sub2,MaxVel_Int3_Sub3,MaxVel_Int4_Sub1,MaxVel_Int4_Sub2,MaxVel_Int4_Sub3,MaxVel_Int5_Sub1,MaxVel_Int5_Sub2,MaxVel_Int5_Sub3,MaxVel_Int6_Sub1,MaxVel_Int6_Sub2,MaxVel_Int6_Sub3,MaxVel_Int7_Sub1,MaxVel_Int7_Sub2,MaxVel_Int7_Sub3,MaxVel_Int8_Sub1,MaxVel_Int8_Sub2,MaxVel_Int8_Sub3,MaxVel_Int9_Sub1,MaxVel_Int9_Sub2,MaxVel_Int9_Sub3,MaxVel_Int10_Sub1,MaxVel_Int10_Sub2,MaxVel_Int10_Sub3,MaxVel_Int11_Sub1,MaxVel_Int11_Sub2,MaxVel_Int11_Sub3,MaxVel_Int12_Sub1,MaxVel_Int12_Sub2,MaxVel_Int12_Sub3,MaxVel_Int13_Sub1,MaxVel_Int13_Sub2,MaxVel_Int13_Sub3,MaxVel_Int14_Sub1,MaxVel_Int14_Sub2,MaxVel_Int14_Sub3,MaxVel_Int15_Sub1,MaxVel_Int15_Sub2,MaxVel_Int15_Sub3,MaxVel_Int16_Sub1,MaxVel_Int16_Sub2,MaxVel_Int16_Sub3,MaxVel_Int17_Sub1,MaxVel_Int17_Sub2,MaxVel_Int17_Sub3,MaxVel_Int18_Sub1,MaxVel_Int18_Sub2,MaxVel_Int18_Sub3,MaxVel_Int19_Sub1,MaxVel_Int19_Sub2,MaxVel_Int19_Sub3,MaxVel_Int20_Sub1,MaxVel_Int20_Sub2,MaxVel_Int20_Sub3,MaxVel_Int21_Sub1,MaxVel_Int21_Sub2,MaxVel_Int21_Sub3,MaxVel_Int22_Sub1,MaxVel_Int22_Sub2,MaxVel_Int22_Sub3,MaxVel_Int23_Sub1,MaxVel_Int23_Sub2,MaxVel_Int23_Sub3,MaxVel_Int24_Sub1,MaxVel_Int24_Sub2,MaxVel_Int24_Sub3,MaxVel_Int25_Sub1,MaxVel_Int25_Sub2,MaxVel_Int25_Sub3,MaxVel_Int26_Sub1,MaxVel_Int26_Sub2,MaxVel_Int26_Sub3,MaxVel_Int27_Sub1,MaxVel_Int27_Sub2,MaxVel_Int27_Sub3,MaxVel_Int28_Sub1,MaxVel_Int28_Sub2,MaxVel_Int28_Sub3,MaxVel_Int29_Sub1,MaxVel_Int29_Sub2,MaxVel_Int29_Sub3,MaxVel_Int30_Sub1,MaxVel_Int30_Sub2,MaxVel_Int30_Sub3,MaxVel_Int31_Sub1,MaxVel_Int31_Sub2,MaxVel_Int31_Sub3,MaxVel_Int32_Sub1,MaxVel_Int32_Sub2,MaxVel_Int32_Sub3,MaxVel_Int33_Sub1,MaxVel_Int33_Sub2,MaxVel_Int33_Sub3,MaxVel_Int34_Sub1,MaxVel_Int34_Sub2,MaxVel_Int34_Sub3,MaxVel_Int35_Sub1,MaxVel_Int35_Sub2,MaxVel_Int35_Sub3,MaxVel_Int36_Sub1,MaxVel_Int36_Sub2,MaxVel_Int36_Sub3,MaxVel_Int37_Sub1,MaxVel_Int37_Sub2,MaxVel_Int37_Sub3,MaxVel_Int38_Sub1,MaxVel_Int38_Sub2,MaxVel_Int38_Sub3,MaxVel_Int39_Sub1,MaxVel_Int39_Sub2,MaxVel_Int39_Sub3,MaxVel_Int40_Sub1,MaxVel_Int40_Sub2,MaxVel_Int40_Sub3,MaxVel_Int41_Sub1,MaxVel_Int41_Sub2,MaxVel_Int41_Sub3,MaxVel_Int42_Sub1,MaxVel_Int42_Sub2,MaxVel_Int42_Sub3,MaxVel_Int43_Sub1,MaxVel_Int43_Sub2,MaxVel_Int43_Sub3,MaxVel_Int44_Sub1,MaxVel_Int44_Sub2,MaxVel_Int44_Sub3,MaxVel_Int45_Sub1,MaxVel_Int45_Sub2,MaxVel_Int45_Sub3,MaxVel_Int46_Sub1,MaxVel_Int46_Sub2,MaxVel_Int46_Sub3,MaxVel_Int47_Sub1,MaxVel_Int47_Sub2,MaxVel_Int47_Sub3,MaxVel_Int48_Sub1,MaxVel_Int48_Sub2,MaxVel_Int48_Sub3
V1-2024.08.01-E1.A02.csv,1.8333333333333333,13.666666666666666,13.88888888888889,8.833333333333334,13.88888888888889,12.694444444444445,13.833333333333334,13.666666666666666,12.27777777777778,15,15.833333333333334,11.97222222222222,13.97222222222222,13.555555555555555,13.555555555555555,9.75,15.52777777777778,15.166666666666666,6.944444444444445,12.63888888888889,11.5,6.583333333333333,10.88888888888889,10.27777777777778,8.944444444444445,13.194444444444445,13.833333333333334,10.166666666666666,11,12.86111111111111,13.25,14.694444444444445,9.916666666666666,10.166666666666666,10.52777777777778,10.833333333333334,6.527777777777778,11.86111111111111,13.416666666666666,6.416666666666667,11.305555555555555,13.416666666666666,12.694444444444445,13.166666666666666,7.861111111111111,6.305555555555555,12.38888888888889,13.555555555555555,4.666666666666667,13.52777777777778,12.444444444444445,5.944444444444445,10.88888888888889,10.583333333333334,11.77777777777778,12.38888888888889,11.805555555555555,6.25,12.38888888888889,10.02777777777778,9.86111111111111,11.86111111111111,11.444444444444445,6.611111111111111,9.86111111111111,8.88888888888889,12.02777777777778,12.694444444444445,9.72222222222222,11.77777777777778,10.75,8.416666666666666,7.638888888888889,6.25,2.8055555555555554,7.388888888888889,8.722222222222221,11,5.222222222222222,8.666666666666666,10.333333333333334,11.194444444444445,12.13888888888889,5.805555555555555,10.22222222222222,11.416666666666666,10.38888888888889,11.72222222222222,12.083333333333334,11.25,6,10.47222222222222,11.666666666666666,10.77777777777778,12.38888888888889,14.13888888888889,12.27777777777778,9.97222222222222,9.194444444444445,5.694444444444445,9.75,11.5,6.111111111111111,11.11111111111111,10.38888888888889,8.055555555555555,10.75,10.63888888888889,9.083333333333334,9.72222222222222,10.75,11.416666666666666,11.444444444444445,10.75,11.5,11.916666666666666,9.305555555555555,12.5,11.97222222222222,9.75,10.11111111111111,10.27777777777778,11.11111111111111,8.333333333333334,13.194444444444445,13.194444444444445,12.86111111111111,12.86111111111111,12.166666666666666,11.61111111111111,11.916666666666666,9.805555555555555,11.444444444444445,13.11111111111111,8.722222222222221,12.444444444444445,12.083333333333334,9.444444444444445,10.47222222222222,10.27777777777778,9.5,11.666666666666666,7.027777777777778,5.194444444444445
V1-2024.08.01-E1.A07.csv,1.8888888888888888,14.13888888888889,14.02777777777778,11.555555555555555,15.47222222222222,11.666666666666666,15.97222222222222,15.63888888888889,8.166666666666666,13.52777777777778,16.555555555555557,15.833333333333334,9.25,14.38888888888889,14.444444444444445,8.833333333333334,15.63888888888889,16.694444444444443,11.555555555555555,14.27777777777778,15.27777777777778,9,14.555555555555555,5.888888888888889,14.555555555555555,14.25,10.75,10.694444444444445,14.38888888888889,13.833333333333334,8.277777777777779,15.305555555555555,13.88888888888889,7.333333333333333,7.75,12.583333333333334,7.916666666666667,14.194444444444445,16.083333333333332,1.1111111111111112,15.11111111111111,17.22222222222222,14.02777777777778,13.88888888888889,10.22222222222222,9.5,13.833333333333334,13.166666666666666,4.055555555555555,14.944444444444445,15.72222222222222,8.416666666666666,7.25,11.305555555555555,15.77777777777778,10.02777777777778,13.194444444444445,10.52777777777778,13.77777777777778,10.63888888888889,9.805555555555555,12.63888888888889,12.88888888888889,5.555555555555555,8.833333333333334,10.75,14.63888888888889,15.27777777777778,12.944444444444445,10.52777777777778,11.916666666666666,9.444444444444445,11.416666666666666,6.111111111111111,3.388888888888889,11.36111111111111,8.222222222222221,12.13888888888889,2.0833333333333335,12.583333333333334,13.833333333333334,13.61111111111111,11.77777777777778,7.388888888888889,8.222222222222221,11.77777777777778,9.97222222222222,13.055555555555555,13.77777777777778,12.75,5.583333333333333,11.36111111111111,12.083333333333334,8.36111111111111,12.5,11.805555555555555,7.805555555555555,10.416666666666666,9.75,7.555555555555555,8.944444444444445,13.916666666666666,5.138888888888889,13.97222222222222,13.47222222222222,9.444444444444445,11.5,10.166666666666666,8.944444444444445,9.666666666666666,9.5,8.166666666666666,14.916666666666666,13.47222222222222,10.02777777777778,12.083333333333334,11.72222222222222,12.63888888888889,13.88888888888889,6.111111111111111,12.166666666666666,12.52777777777778,12.52777777777778,8.222222222222221,13.055555555555555,14.083333333333334,13.25,13.88888888888889,12.75,10.52777777777778,13.97222222222222,13.916666666666666,10.055555555555555,12.86111111111111,13.916666666666666,13.305555555555555,13.77777777777778,10.75,11,13.77777777777778,11.055555555555555,13.916666666666666,12.38888888888889,5.027777777777778
V1-2024.08.01-E1.A12.csv,8.666666666666666,7.861111111111111,13.916666666666666,8.277777777777779,15.11111111111111,14.86111111111111,16.555555555555557,15.47222222222222,10.944444444444445,15.166666666666666,15.944444444444445,13.305555555555555,14.444444444444445,14.444444444444445,13.77777777777778,11.805555555555555,16.444444444444443,7.25,12.38888888888889,11.61111111111111,11.61111111111111,9.36111111111111,14.444444444444445,8.166666666666666,9.13888888888889,13.666666666666666,12.444444444444445,7.555555555555555,11.61111111111111,12.63888888888889,8.166666666666666,14.805555555555555,13.97222222222222,8.722222222222221,8.277777777777779,12.38888888888889,4.194444444444445,13.61111111111111,13,5.138888888888889,15.11111111111111,17.055555555555557,13.555555555555555,13.916666666666666,10.166666666666666,7.694444444444445,13.88888888888889,14.13888888888889,8.222222222222221,14.38888888888889,14.13888888888889,5.138888888888889,14.02777777777778,13.72222222222222,15.77777777777778,15.055555555555555,11.805555555555555,9.083333333333334,13.833333333333334,11.61111111111111,9.444444444444445,12.86111111111111,13.97222222222222,12.166666666666666,9.72222222222222,12.75,4.722222222222222,14.02777777777778,15.416666666666666,14.02777777777778,8.277777777777779,9.555555555555555,11.805555555555555,14.13888888888889,8.583333333333334,13.833333333333334,11.86111111111111,10.944444444444445,9.805555555555555,13.916666666666666,13.47222222222222,15.97222222222222,13.916666666666666,9.805555555555555,14.27777777777778,15.36111111111111,15.36111111111111,12.02777777777778,10.11111111111111,13.72222222222222,8.166666666666666,13.72222222222222,13.916666666666666,12.75,13.833333333333334,10.583333333333334,14.13888888888889,14.27777777777778,6.833333333333333,10.52777777777778,13.88888888888889,13.916666666666666,5.638888888888889,13.25,13.055555555555555,13.61111111111111,13.77777777777778,13.166666666666666,13,11.305555555555555,11.72222222222222,13.77777777777778,13.88888888888889,12.88888888888889,9,14.02777777777778,12.083333333333334,11.055555555555555,13.916666666666666,10.11111111111111,8.583333333333334,9.02777777777778,13.833333333333334,13.555555555555555,13.88888888888889,13.47222222222222,11.555555555555555,14.02777777777778,14.194444444444445,12.333333333333334,13.916666666666666,11.77777777777778,11.13888888888889,12.27777777777778,7.861111111111111,9.666666666666666,13.88888888888889,11.72222222222222,7.333333333333333,10.333333333333334,13.555555555555555,13.61111111111111,13.416666666666666,9.666666666666666
V1-2024.08.01-E1.A15.csv,5.194444444444445,11.97222222222222,12.583333333333334,9.805555555555555,13.666666666666666,12.75,9.13888888888889,15.52777777777778,15.055555555555555,6.666666666666667,15.63888888888889,13.11111111111111,10.63888888888889,13.416666666666666,12.805555555555555,9.083333333333334,13.305555555555555,8.36111111111111,10.11111111111111,11,10.944444444444445,6.472222222222222,11.444444444444445,12.63888888888889,9.38888888888889,13.305555555555555,10.52777777777778,4.472222222222222,12.5,12.22222222222222,11.5,13.36111111111111,12.694444444444445,9,10.416666666666666,13.194444444444445,9.305555555555555,13.305555555555555,15.305555555555555,10.166666666666666,14.444444444444445,17.36111111111111,14.333333333333334,14.083333333333334,8.722222222222221,7.444444444444445,13.97222222222222,12.52777777777778,10.77777777777778,14.555555555555555,14.27777777777778,4.972222222222222,12.333333333333334,14.25,13.194444444444445,14.27777777777778,9.805555555555555,11.055555555555555,14.13888888888889,10.583333333333334,14.25,13.61111111111111,12.13888888888889,9.916666666666666,11.666666666666666,11.36111111111111,15,14.5,15.305555555555555,7.444444444444445,14.194444444444445,13.194444444444445,13.77777777777778,14.27777777777778,9.805555555555555,13.833333333333334,12.333333333333334,12.27777777777778,9.97222222222222,11.444444444444445,13.055555555555555,13.36111111111111,13.833333333333334,7.555555555555555,10.77777777777778,14.86111111111111,9.444444444444445,12.88888888888889,11.5,12.02777777777778,2.4444444444444446,11.86111111111111,14.13888888888889,11.555555555555555,12.86111111111111,10.52777777777778,12.944444444444445,12.86111111111111,5.583333333333333,7.861111111111111,14.13888888888889,14.13888888888889,3.2777777777777777,13.61111111111111,13.72222222222222,9.72222222222222,12.86111111111111,12.5,11.666666666666666,12.27777777777778,9.36111111111111,9.305555555555555,12.694444444444445,14.083333333333334,11.11111111111111,13.97222222222222,11.5,11.5,14.13888888888889,13.77777777777778,11.916666666666666,14.083333333333334,14.083333333333334,11.11111111111111,14.083333333333334,14.02777777777778,7.805555555555555,14.083333333333334,13.97222222222222,13.97222222222222,14.194444444444445,11.36111111111111,14.13888888888889,13.97222222222222,8.527777777777779,12.75,13.97222222222222,12.52777777777778,9.805555555555555,13.72222222222222,9.916666666666666,14.083333333333334,8.472222222222221,6.611111111111111
V1-2024.08.01-E1.A19.csv,4.416666666666667,12.166666666666666,14.25,11.666666666666666,10.166666666666666,8.583333333333334,11.13888888888889,11.11111111111111,9.916666666666666,11.97222222222222,13.666666666666666,11.11111111111111,12.805555555555555,9.86111111111111,11.916666666666666,9.75,12.86111111111111,9.194444444444445,9.5,12.166666666666666,10.77777777777778,6.944444444444445,11.055555555555555,11.36111111111111,8.472222222222221,10.22222222222222,9.666666666666666,8.527777777777779,10.944444444444445,12.166666666666666,11.305555555555555,12.166666666666666,10.11111111111111,6.472222222222222,9.25,11.055555555555555,7.75,10.63888888888889,12.166666666666666,9.444444444444445,11.305555555555555,13.11111111111111,10.333333333333334,10.27777777777778,7.861111111111111,5.083333333333333,11.13888888888889,13.916666666666666,4.25,11.25,12.22222222222222,7.277777777777778,11.13888888888889,9.97222222222222,11.916666666666666,12.22222222222222,11.194444444444445,8.166666666666666,10.11111111111111,8.055555555555555,12.166666666666666,9.86111111111111,9.916666666666666,7.638888888888889,7.611111111111111,9.083333333333334,11.666666666666666,12.38888888888889,10.694444444444445,11.416666666666666,11.97222222222222,7.916666666666667,7.861111111111111,9.36111111111111,8.583333333333334,9.97222222222222,8.222222222222221,10.22222222222222,3.0833333333333335,10.38888888888889,9.25,13.305555555555555,8.833333333333334,5.027777777777778,10.63888888888889,11.055555555555555,11.666666666666666,10.77777777777778,10.88888888888889,11.11111111111111,8.472222222222221,9.86111111111111,11.61111111111111,11.97222222222222,11.72222222222222,8.333333333333334,11.72222222222222,10.52777777777778,6.361111111111111,5.638888888888889,9.86111111111111,11.36111111111111,8.11111111111111,10.694444444444445,7.138888888888889,9.72222222222222,10.166666666666666,10.63888888888889,9.444444444444445,9.97222222222222,9.02777777777778,10.944444444444445,13.47222222222222,11.194444444444445,10.63888888888889,11.11111111111111,10.38888888888889,11.194444444444445,11.666666666666666,9.61111111111111,10.166666666666666,10.944444444444445,3.388888888888889,10.63888888888889,13.61111111111111,12.52777777777778,10.38888888888889,11.444444444444445,11.416666666666666,11.11111111111111,11.305555555555555,9.305555555555555,11.555555555555555,11.72222222222222,7.333333333333333,9.86111111111111,10.416666666666666,8.222222222222221,6.833333333333333,7.638888888888889,11.666666666666666,9.916666666666666,11.305555555555555,6.222222222222222
V1-2024.08.01-E1.A21.csv,5.277777777777778,14.13888888888889,13.666666666666666,14.694444444444445,14.333333333333334,11.055555555555555,13.666666666666666,14.38888888888889,9.5,12.63888888888889,13.52777777777778,13.61111111111111,9.75,12.583333333333334,11.5,7.5,13.25,13.055555555555555,11,13.166666666666666,12.88888888888889,7.75,10.833333333333334,10.77777777777778,7.916666666666667,10.11111111111111,12.333333333333334,7.611111111111111,12.52777777777778,12.38888888888889,7.027777777777778,15.11111111111111,14.083333333333334,7.805555555555555,8.527777777777779,12.694444444444445,8.222222222222221,11.444444444444445,12.86111111111111,7.25,13.72222222222222,12.63888888888889,12.52777777777778,14.333333333333334,8.63888888888889,11.13888888888889,10.944444444444445,13.833333333333334,3.388888888888889,11.916666666666666,12.694444444444445,6.583333333333333,11.666666666666666,11,13.055555555555555,14.13888888888889,11.77777777777778,6.527777777777778,10.416666666666666,9.5,9.805555555555555,12.63888888888889,9.5,6.833333333333333,8.277777777777779,4.666666666666667,8.333333333333334,13.194444444444445,17.11111111111111,6.833333333333333,7.638888888888889,7.5,6.416666666666667,5.444444444444445,6.833333333333333,8.88888888888889,8.472222222222221,10.416666666666666,3.6944444444444446,10.833333333333334,9.86111111111111,12.944444444444445,11.916666666666666,6.111111111111111,8.944444444444445,12.63888888888889,12.083333333333334,11.72222222222222,10.27777777777778,10.75,5.027777777777778,9.97222222222222,11.555555555555555,10.583333333333334,11.666666666666666,12.694444444444445,12.02777777777778,11.61111111111111,4.166666666666667,5.861111111111111,8.416666666666666,13.36111111111111,8.36111111111111,12.444444444444445,9.444444444444445,9.305555555555555,10.833333333333334,10.77777777777778,11.13888888888889,10.944444444444445,10.77777777777778,12.805555555555555,13.916666666666666,10.75,11.555555555555555,11.97222222222222,9.38888888888889,12.86111111111111,12.88888888888889,10.333333333333334,10.055555555555555,12.805555555555555,14.194444444444445,8.666666666666666,14.083333333333334,13.52777777777778,5.194444444444445,14.02777777777778,12.52777777777778,11.86111111111111,13.555555555555555,10.944444444444445,11.77777777777778,14.13888888888889,7.444444444444445,12.88888888888889,13.916666666666666,9.61111111111111,10.583333333333334,11.72222222222222,9.805555555555555,12.583333333333334,11.416666666666666,6.666666666666667
V1-2024.08.01-E1.A23.csv,4.361111111111111,14.194444444444445,13.77777777777778,14.583333333333334,15,11.555555555555555,15.416666666666666,14.805555555555555,6.972222222222222,14.555555555555555,13.61111111111111,7.916666666666667,14.194444444444445,14.194444444444445,13.666666666666666,8.222222222222221,14.38888888888889,4.666666666666667,14.13888888888889,14.02777777777778,10.75,5.888888888888889,14.27777777777778,14.27777777777778,12.02777777777778,14.27777777777778,10.27777777777778,9.083333333333334,14.083333333333334,13.833333333333334,12.22222222222222,14.5,10.47222222222222,9.61111111111111,11.72222222222222,12.694444444444445,7.694444444444445,11,16.13888888888889,3.4722222222222223,11.77777777777778,16.02777777777778,12.5,11.666666666666666,9.13888888888889,6.944444444444445,14.194444444444445,13.166666666666666,3.5833333333333335,14.194444444444445,14.13888888888889,5.75,11.11111111111111,11.61111111111111,13.97222222222222,13.666666666666666,11,11.666666666666666,12.88888888888889,9.36111111111111,11.61111111111111,8.166666666666666,11.72222222222222,8,10.166666666666666,10.166666666666666,12.5,15.166666666666666,12.805555555555555,11.305555555555555,10.694444444444445,10.416666666666666,12.38888888888889,11.805555555555555,7.75,13.416666666666666,11.055555555555555,11,8.11111111111111,11.77777777777778,11.805555555555555,14.916666666666666,14.63888888888889,7.277777777777778,10.27777777777778,12.86111111111111,13.52777777777778,10.833333333333334,10.52777777777778,9.805555555555555,5.138888888888889,13.666666666666666,13.194444444444445,12.63888888888889,13.916666666666666,12.083333333333334,12.805555555555555,13.916666666666666,4.055555555555555,3.5833333333333335,4.722222222222222,13.97222222222222,7.694444444444445,13.72222222222222,12.75,9.25,12.166666666666666,12.86111111111111,6.527777777777778,12.583333333333334,11.97222222222222,6,13.72222222222222,14.86111111111111,10.833333333333334,10.27777777777778,9.86111111111111,13.88888888888889,12.083333333333334,10.27777777777778,11.36111111111111,13.97222222222222,13.916666666666666,8.833333333333334,13.77777777777778,13.97222222222222,13.305555555555555,13.77777777777778,12.02777777777778,11,13.88888888888889,12.88888888888889,12.52777777777778,13.916666666666666,8.666666666666666,10.52777777777778,13.88888888888889,13.055555555555555,8.583333333333334,11.416666666666666,10.166666666666666,14.13888888888889,8.36111111111111,7.388888888888889
V1-2024.08.01-E1.A35.csv,4.777777777777778,12.02777777777778,10.47222222222222,13.166666666666666,13.52777777777778,11.86111111111111,12.805555555555555,13.11111111111111,9.72222222222222,13.61111111111111,13.055555555555555,9.305555555555555,12.083333333333334,13.47222222222222,13.11111111111111,7.805555555555555,12.583333333333334,14.333333333333334,11.36111111111111,11.25,12.27777777777778,11.444444444444445,11.916666666666666,5.027777777777778,9.13888888888889,11.77777777777778,11.5,10.22222222222222,11.61111111111111,11.666666666666666,10.694444444444445,11.86111111111111,10.88888888888889,9.194444444444445,11.805555555555555,11.97222222222222,11.5,8.777777777777779,13.11111111111111,7.333333333333333,12.52777777777778,12.86111111111111,11.72222222222222,13.88888888888889,10.75,9,13.97222222222222,13.47222222222222,2.9722222222222223,12.52777777777778,12.944444444444445,4.166666666666667,9.555555555555555,11.86111111111111,14.805555555555555,11.5,7.194444444444445,9.61111111111111,13.194444444444445,11.36111111111111,12.13888888888889,9.97222222222222,12.22222222222222,9.083333333333334,10.52777777777778,11.444444444444445,12.63888888888889,15.055555555555555,15.305555555555555,14.75,6.833333333333333,7.805555555555555,7.555555555555555,5.888888888888889,6.472222222222222,7.5,7.444444444444445,8.472222222222221,5.277777777777778,11.13888888888889,6.888888888888889,10.416666666666666,14.25,6.055555555555555,7.694444444444445,10.22222222222222,6.944444444444445,10.11111111111111,11.11111111111111,12.083333333333334,6.055555555555555,12.083333333333334,10.75,5.888888888888889,13.055555555555555,13.11111111111111,10.88888888888889,11.194444444444445,4.25,3.9444444444444446,5.861111111111111,13.36111111111111,10.833333333333334,13.916666666666666,4.472222222222222,8.944444444444445,8.11111111111111,11.916666666666666,11.444444444444445,12.52777777777778,12.166666666666666,12.583333333333334,12.333333333333334,11.25,11.86111111111111,12.166666666666666,9.97222222222222,11.13888888888889,12.166666666666666,10.77777777777778,10.77777777777778,12.02777777777778,11.805555555555555,10.38888888888889,13.833333333333334,13.72222222222222,6.611111111111111,12.333333333333334,11.916666666666666,10.77777777777778,13.11111111111111,10.77777777777778,6.777777777777778,12.333333333333334,12.805555555555555,7.611111111111111,12.694444444444445,11.86111111111111,8.277777777777779,10.77777777777778,9.75,12.333333333333334,6.611111111111111,6.25
V1-2024.08.01-E1.A44.csv,1.7222222222222223,14.02777777777778,13.97222222222222,8.63888888888889,15.22222222222222,15.52777777777778,16.194444444444443,19.27777777777778,10.416666666666666,16.13888888888889,16.75,13.916666666666666,9.25,13.52777777777778,13,10.694444444444445,15.833333333333334,16.694444444444443,12.86111111111111,14.25,10.583333333333334,10.38888888888889,13.833333333333334,11.5,5.277777777777778,14.194444444444445,14.194444444444445,9.083333333333334,12.5,13.97222222222222,8.11111111111111,14.555555555555555,13.916666666666666,7.277777777777778,6.666666666666667,11.805555555555555,8.472222222222221,12.5,12.944444444444445,6.111111111111111,14.944444444444445,15.166666666666666,13.166666666666666,14.194444444444445,7.972222222222222,9.083333333333334,14.083333333333334,14.083333333333334,13.47222222222222,14.63888888888889,13.88888888888889,5.194444444444445,12.27777777777778,12.694444444444445,13.25,13.416666666666666,11.805555555555555,7.805555555555555,12.75,11.5,9.194444444444445,14.13888888888889,14.13888888888889,3.8333333333333335,9.666666666666666,9.02777777777778,9.194444444444445,15.305555555555555,12.583333333333334,11.13888888888889,7.444444444444445,6.305555555555555,6.166666666666667,11.61111111111111,9.13888888888889,13.833333333333334,9.555555555555555,9.5,9.194444444444445,9.444444444444445,7.694444444444445,9.02777777777778,14.944444444444445,9.13888888888889,10.27777777777778,13.166666666666666,7.083333333333333,8.333333333333334,9.02777777777778,10.833333333333334,3.8055555555555554,13.194444444444445,13.833333333333334,5.5,13.916666666666666,14.02777777777778,11.5,13.416666666666666,4.194444444444445,3.8333333333333335,7.333333333333333,14.02777777777778,11.444444444444445,13.916666666666666,13.61111111111111,7.861111111111111,12.333333333333334,14.13888888888889,12.13888888888889,13.52777777777778,11.194444444444445,9.916666666666666,14.444444444444445,14.333333333333334,14.083333333333334,13.666666666666666,11.916666666666666,13.88888888888889,13.88888888888889,5.194444444444445,9.38888888888889,13.72222222222222,14.02777777777778,11.86111111111111,13.11111111111111,7.75,5.888888888888889,10.11111111111111,11,9.666666666666666,12.02777777777778,13.833333333333334,8.055555555555555,11.194444444444445,13.833333333333334,4.055555555555555,13.72222222222222,13.77777777777778,11.194444444444445,9.444444444444445,13.916666666666666,13.88888888888889,13.88888888888889,7.638888888888889
V1-2024.08.01-E1.A48.csv,5.583333333333333,12.5,11.77777777777778,11.555555555555555,10.52777777777778,11.5,12.88888888888889,13.055555555555555,8.11111111111111,12.27777777777778,12.083333333333334,11.77777777777778,11.25,11.555555555555555,11.666666666666666,7.083333333333333,12.22222222222222,11.444444444444445,8.88888888888889,11.13888888888889,10.47222222222222,9.5,10.77777777777778,10.88888888888889,7.388888888888889,10.88888888888889,7.555555555555555,5.444444444444445,10.38888888888889,11.305555555555555,9.61111111111111,12.166666666666666,10.38888888888889,10.52777777777778,11.055555555555555,12.22222222222222,5.694444444444445,10.47222222222222,11.5,4.5,12.694444444444445,12.166666666666666,11.72222222222222,11.805555555555555,8.583333333333334,8.777777777777779,11.72222222222222,13,3.2222222222222223,12.27777777777778,12.22222222222222,5.861111111111111,11.97222222222222,11.416666666666666,12.38888888888889,12.583333333333334,12.944444444444445,5.5,11.97222222222222,8.722222222222221,12.083333333333334,9.02777777777778,11.416666666666666,9.555555555555555,9.916666666666666,11.36111111111111,12.38888888888889,13.916666666666666,13.055555555555555,10.22222222222222,12.75,10.11111111111111,10.416666666666666,8.36111111111111,8.833333333333334,10.63888888888889,8.777777777777779,9.02777777777778,4.555555555555555,12.75,10.38888888888889,14.333333333333334,14.333333333333334,7.083333333333333,11.25,14.194444444444445,14.27777777777778,11.36111111111111,11.97222222222222,10.166666666666666,6.055555555555555,12.583333333333334,12.75,9.38888888888889,12.22222222222222,13,14.444444444444445,12.333333333333334,5.861111111111111,6.611111111111111,9,12.52777777777778,8,12.5,12.083333333333334,9.72222222222222,10.944444444444445,12.166666666666666,9.805555555555555,10.88888888888889,11.61111111111111,11.5,11.5,10.833333333333334,10.694444444444445,12.333333333333334,10.63888888888889,12.22222222222222,11.916666666666666,10.38888888888889,10.38888888888889,12.38888888888889,12.27777777777778,9.97222222222222,13.61111111111111,11,9.444444444444445,11.416666666666666,10.75,9.75,12.86111111111111,10.63888888888889,11.61111111111111,11.916666666666666,6.944444444444445,11.25,12.333333333333334,7.027777777777778,5.5,8.944444444444445,11.666666666666666,12.944444444444445,13.666666666666666,6
